caso_id,resumen,empresa,mineral,comunidades,demanda_principal,tipo_normalizado,confianza,texto_ilegible,modelo,prompt_version,hash_entrada,fuente,fecha_generacion
3743,"Pobladores de Quillo, en la provincia de Yungay, acusaron al alcalde Juan Cruzado Navarro de irregularidades en el manejo presupuestario, peculado, malversación de fondos y abuso de autoridad, tomando el local municipal en diciembre de 2001. El local municipal permaneció cerrado por varios años mientras se desarrollaban procesos penales contra el alcalde y algunos pobladores. Finalmente, en octubre de 2005, se realizó la diligencia judicial para entregar el local municipal al alcalde distrital.",,,Quillo,"Los pobladores acusaron al alcalde de irregularidades en el manejo presupuestario, peculado, malversación de fondos y abuso de autoridad.",gobierno_local,alta,0,gemini-2.5-flash,v1-2026-08-28,f698168c5b58adb46d44c941d51b117f876070141daa6588c3d399cb8dfc9024,gemini,2026-08-28T04:44:18+00:00
311,"Comerciantes de la Feria El Altiplano en Arequipa cuestionan la gestión municipal por problemas de seguridad, orden y delimitación de áreas. La Defensoría del Pueblo ha mediado en una mesa de diálogo, realizando inspecciones y charlas de información. No se han presentado enfrentamientos o protestas recientemente.",,,Feria El Altiplano,"Cuestionan la gestión municipal por problemas de seguridad, orden y delimitación de áreas.",gobierno_local,alta,0,gemini-2.5-flash,v1-2026-08-28,5eaec7f8c62908b7c3a7a0804efcef6e5101130fc38e7312190bb00bec8d1e12,gemini,2026-08-28T04:44:18+00:00
312,"Adjudicatarios de parcelas de la Irrigación Majes en la provincia de Caylloma protestan por la adjudicación de nuevos lotes urbanos. El problema no se ha solucionado de manera definitiva, pero no se han presentado actos de violencia. Las partes, incluyendo AUTODEMA, esperan el pronunciamiento de la Superintendencia de Bienes Nacionales.",AUTODEMA,,Majes; Caylloma,Protestan por la adjudicación de nuevos lotes urbanos.,gobierno_local,alta,0,gemini-2.5-flash,v1-2026-08-28,287747a5e9b12f7119eef239176b00be5345de3130f0f464d464d4d7e7ae9d37,gemini,2026-08-28T04:44:19+00:00
547,"El Frente de Defensa de Cangallo cuestiona al alcalde provincial Eduardo Oscar Tineo de la Cruz por la remodelación del palacio municipal sin expediente técnico ni autorización. El Juez Mixto de Cangallo dispuso la captura del alcalde por delitos contra la administración pública, lo que llevó a un paro provincial y enfrentamientos. La Sala Penal de la Corte Superior de Huamanga varió la orden de detención del alcalde a comparecencia, generando un nuevo paro del Frente de Defensa.",,,Cangallo; Pampacangallo,El Frente de Defensa de Cangallo cuestiona al alcalde por la remodelación del palacio municipal sin expediente técnico ni autorización y exige su captura por delitos contra la administración pública.,gobierno_local,alta,0,gemini-2.5-flash,v1-2026-08-28,681e8acc775a9e46abc0b878a3e936751e4bebb21b3a3c1f34d57e3fdeac3dc7,gemini,2026-08-28T04:44:21+00:00
548,"Estudiantes del Instituto Público Superior Nuestra Señora de Lourdes tomaron el local de la Dirección Regional de Educación de Ayacucho. Acusaron a la Directora de nepotismo y de incumplir un acta. La funcionaria solicitó la intervención del Ministerio Público, que autorizó el ingreso de la Policía Nacional para desalojar a los estudiantes.",,,Ayacucho,Los estudiantes acusan a la Directora Regional de Educación de nepotismo y de incumplir un acta.,gobierno_local,alta,0,gemini-2.5-flash,v1-2026-08-28,8d9ee776ab0d92126c35317f94814435642a3f17f5264bf7cc7b53054b0127cc,gemini,2026-08-28T04:44:21+00:00
709,"En la provincia de Cutervo, la población se movilizó en marzo de 2004 en protesta contra la gestión del alcalde Jorge Luis Paredes Guevara, buscando su remoción del cargo. Un grupo de regidores inició un proceso de vacancia contra el alcalde por presunto nepotismo. El Frente de Defensa de los Intereses de Cutervo convocó a una reunión para analizar las pruebas presentadas y se acordó discutir la realización de un paro provincial.",,,Cutervo,La población y regidores buscan la vacancia del alcalde Jorge Luis Paredes Guevara por presunto nepotismo y descontento con su gestión.,gobierno_local,alta,0,gemini-2.5-flash,v1-2026-08-28,4e7aa47fb309a43e9c7f5634913acbdd48d27fcdcfbb2936f14c6f330cf15859,gemini,2026-08-28T04:44:21+00:00
883,"La población del distrito de Accha, en la provincia de Paruro, Cusco, manifiesta descontento debido a que el alcalde distrital, Ronald Núñez, supuestamente permanece en el distrito solo los fines de semana.",,,Accha,La población expresa descontento por la supuesta ausencia del alcalde distrital durante la semana.,gobierno_local,alta,0,gemini-2.5-flash,v1-2026-08-28,b6a4b78e64b03bd7b8f752c7bcf61e3020d9f3a576b9473695f0c7519af57480,gemini,2026-08-28T04:44:20+00:00
884,"La alcaldesa provincial de La Convención, Fedia Castro, es cuestionada por solicitar un adelanto de 70,000 dólares del canon gasífero sin justificación. También se le acusa de ausentarse de Quillabamba por viajes constantes a Lima con fondos municipales.",,gas,Quillabamba,Se cuestiona a la alcaldesa por el manejo de fondos del canon gasífero y el uso de recursos municipales para viajes.,gobierno_local,alta,0,gemini-2.5-flash,v1-2026-08-28,dd6005f3f64bccb757f9f1abdaf6f824713f5f429d9b6fb5dd0188323f5ed5d6,gemini,2026-08-28T04:44:21+00:00
1085,,,,Comunidad Campesina de Chopcca,,otros,baja,1,gemini-2.5-flash,v1-2026-08-28,45c4a9ef6d11b8ee64b3483a11efbca1f32fef9c28eb514f96f195cc120043f0,gemini,2026-08-28T04:44:21+00:00
1086,"La Comunidad Campesina de Chopcca, en Huancavelica, expresa su descontento por la gestión de las Municipalidades de Huancavelica, Yauli y Pucará, así como del Gobierno Regional. Los pobladores cuestionan la supuesta falta de transparencia en la gestión. Ante la amenaza de una marcha, el Gobierno Regional convocó a una reunión donde se adoptaron acuerdos para atender las demandas.",,,Comunidad Campesina de Chopcca,La población cuestiona la supuesta falta de transparencia en la gestión de las municipalidades y el Gobierno Regional.,gobierno_local,alta,0,gemini-2.5-flash,v1-2026-08-28,5de041778aeef6f255f1118b047daff8ac57a1b08c781dcb5b4d711c0aa427a7,gemini,2026-08-28T04:44:22+00:00
1194,"La población de Chavinillo cuestiona el resultado de las elecciones municipales y no ha permitido que el alcalde Abel Soto Ponciano asuma el cargo desde 2002, lo que ha generado enfrentamientos y la muerte de varias personas. A pesar de los intentos de diálogo y la intervención de diversas entidades, el conflicto persiste con el alcalde ausente de la provincia por temor a su vida. Sin embargo, en junio el alcalde regresó y los pobladores lograron acordar la paz con su autoridad edil.",,,Chavinillo; Obas; Choras,La población cuestiona el resultado de las elecciones municipales y la gestión del alcalde Abel Soto Ponciano.,gobierno_local,alta,0,gemini-2.5-flash,v1-2026-08-28,0b65e6ec5ed12c249f541f13fddf5c80da8adf7323626fdab02471e6534c9950,gemini,2026-08-28T04:44:21+00:00
1195,"Comuneros del Centro Poblado Menor de Huacash Grande reclaman por supuestos malos manejos de fondos y el incumplimiento de la promesa electoral de construir una carretera. El Juez dictó orden de detención contra la autoridad cuestionada, pero luego la cambió por orden de comparecencia. La Defensoría del Pueblo puso el caso en conocimiento de la OCMA.",,,Centro Poblado Menor de Huacash Grande,Reclaman por supuestos malos manejos de fondos y el incumplimiento de la promesa electoral de construir la carretera entre Jacas Grande y el Centro Poblado.,gobierno_local,alta,0,gemini-2.5-flash,v1-2026-08-28,8cdbdeabd5edde2b6eae57152d2589a50918551f0d6883769c46d78fb3f67a7c,gemini,2026-08-28T04:44:23+00:00
1607,"El alcalde de Chao, Manuel Vargas Hilario, fue suspendido de su cargo por dos años y la población lo expulsó al intentar reasumir sus funciones. Se realizó una diligencia judicial para reconstruir los hechos que causaron la muerte de María Infantes Cisneros, en la que el primer regidor y actual alcalde encargado, Virgilio Liñán Joaquín, fue acusado. La muerte ocurrió mientras la víctima y otras ciudadanas vigilaban el local municipal para evitar el ingreso del alcalde encargado, quien presuntamente arremetió con un camión.",,,Chao,La población se opone al regreso del alcalde suspendido y exige justicia por la muerte de María Infantes Cisneros.,gobierno_local,alta,0,gemini-2.5-flash,v1-2026-08-28,977a2847ef2f3e980d5ee5244882b6de62c4695e2b1d29298587aa30386c689c,gemini,2026-08-28T04:44:23+00:00
1608,La población del distrito de Carabamba ha iniciado un proceso de revocatoria contra el alcalde Luis Trujillo Guevara debido a su gestión. El proceso penal por peculado contra el alcalde continúa en trámite. No se han presentado nuevos enfrentamientos entre la población y el gobierno local.,,,Carabamba,La población ha iniciado un proceso de revocatoria contra el alcalde por su gestión.,gobierno_local,alta,0,gemini-2.5-flash,v1-2026-08-28,d526e4086aa35dc9056cb416a0d33be8b58a41a7a00ef6ac5d8f3a150c7e99bf,gemini,2026-08-28T04:44:22+00:00
1609,"La población del distrito de Huaso, en la provincia de Julcán, ha iniciado un proceso de revocatoria contra el alcalde Vladimir Castro Arteaga debido a la descontenta con su gestión. El Presidente del Comité de Defensa de los Intereses del distrito de Huaso, principal opositor del Alcalde, informó que esperan con tranquilidad el día de las revocatorias. No hay indicios de violencia y la Defensoría del Pueblo no pudo establecer contacto con el Alcalde.",,,Huaso,La población ha iniciado un proceso de revocatoria contra el alcalde Vladimir Castro Arteaga por descontento con su gestión.,gobierno_local,alta,0,gemini-2.5-flash,v1-2026-08-28,8e307d29ce330c532460fcce4eb25654cae36a08c8680628a37318cdb61b6650,gemini,2026-08-28T04:44:24+00:00
1610,La población de Santiago de Chuco muestra descontento con la gestión del alcalde provincial. La Federación Provincial de Campesinos ha convocado un paro cívico debido al presunto abandono de la Dirección Regional de Agricultura ante la sequía que afecta a los agricultores. La Gerente Municipal informó que solicitarán garantías personales.,,,Santiago de Chuco,La población demanda una mejor gestión del alcalde provincial y los campesinos exigen atención de la Dirección Regional de Agricultura ante la sequía.,gobierno_local,alta,0,gemini-2.5-flash,v1-2026-08-28,3b1315ccd3b4f8ff39edb8304dfff5c15262196066a0949f89a7097b859eb594,gemini,2026-08-28T04:44:23+00:00
1611,"La población del caserío de Nueva Arenita, en el distrito de Paiján, tomó la carretera Panamericana en protesta por su exclusión del Proyecto de Electrificación Paiján II. La exclusión se debió a la existencia de restos arqueológicos en la zona, donde la población reside desde 1993. La Defensoría del Pueblo intervino para buscar soluciones y la Dirección General de Electricidad (DGE) y el Instituto Nacional de Cultura (INC) están evaluando alternativas para la electrificación de la localidad.",Dirección General de Electricidad (DGE),,Nueva Arenita,La población demanda ser incluida en el Proyecto de Electrificación Paiján II y contar con el servicio de energía eléctrica.,socioambiental,alta,0,gemini-2.5-flash,v1-2026-08-28,d7b8ee261d631956811e1d50cc93142feea9372e8c1cd6b66671c917be12d8ac,gemini,2026-08-28T04:44:26+00:00
1734,"Un conflicto en Cayaltí, provincia de Chiclayo, se originó por la disputa del control de la Empresa Agroindustrial Cayaltí. En febrero, se produjeron pugnas y enfrentamientos entre los pobladores. En mayo, el Tercer Juzgado Civil de Chiclayo instaló el Directorio de la empresa bajo la presidencia de COFIDE, lo que generó protestas de accionistas minoritarios. En junio, grupos de personas desalojaron al Directorio instalado y luego otros trabajadores y pobladores desalojaron al grupo opositor a COFIDE.",Empresa Agroindustrial Cayaltí,,Cayaltí,La disputa por el control de la Empresa Agroindustrial Cayaltí.,laboral,alta,0,gemini-2.5-flash,v1-2026-08-28,176dea358372c1e45ab0fc250254d13bf24ec37512f2db0ee01304280d073b39,gemini,2026-08-28T04:44:23+00:00
1735,Comerciantes informales de Chiclayo secuestraron al Gerente de Servicio de Saneamiento del Municipio Provincial exigiendo la paralización de trabajos de remodelación en las inmediaciones del Mercado Modelo. Los comerciantes informales han vuelto a ocupar las calles de las que fueron desalojados. Se ha conformado una Comisión Multisectorial para evaluar la problemática y analizar alternativas de solución.,,,Chiclayo,Los comerciantes informales exigen la paralización de los trabajos de remodelación en las inmediaciones del Mercado Modelo.,gobierno_local,alta,0,gemini-2.5-flash,v1-2026-08-28,a0742c91cffb5eb0400f4f743f24f7ce961255077a02cd7653eca6da639a7a54,gemini,2026-08-28T04:44:25+00:00
2018,"La población del distrito de Putumayo, en la provincia de Maynas, se movilizó ante la Municipalidad exigiendo la intervención de la Contraloría de la República para investigar al alcalde Víctor Raúl Reátegui Paredes por supuesta vulneración del derecho de acceso a la información, malversación de fondos y apropiación ilícita. La Defensoría del Pueblo coordinó una visita de funcionarios de la Contraloría, y se espera una inspección ocular en la zona.",,,Putumayo,"La población exige la investigación del alcalde por supuesta vulneración del derecho de acceso a la información, malversación de fondos y apropiación ilícita.",gobierno_local,alta,0,gemini-2.5-flash,v1-2026-08-28,3a8d7e0ea5854a73d2ec6e1c90d5f966a6fec3c4cf92cffec4e6973312197dd3,gemini,2026-08-28T04:44:25+00:00
2019,"En Jenaro Herrera, provincia de Requena, se reportaron supuestos actos de corrupción, incumplimiento de funciones y denegación de información por parte del alcalde distrital Magno Rogelio López Vela. La población intentó tomar la Municipalidad. La Defensoría del Pueblo está preparando un Informe sobre Restricción Arbitraria al Acceso a la Información y solicitó a las autoridades que adopten medidas preventivas.",,,Jenaro Herrera,"La población se opone a supuestos actos de corrupción, incumplimiento de funciones y denegación de información por parte del alcalde distrital.",gobierno_local,alta,0,gemini-2.5-flash,v1-2026-08-28,88ec7dcbf1aa262b742c735aa1d7f720ff08a2d8bd65c570b9eb192068316e5e,gemini,2026-08-28T04:44:25+00:00
2020,"Jefes de comunidades nativas de Trompeteros intentaron tomar la Municipalidad Distrital exigiendo la destitución del Alcalde por incumplimiento de promesas y supuestos malos manejos. La Defensoría del Pueblo realizó coordinaciones, entrevistó a los jefes de las comunidades y visitó la zona para informar sobre derechos y exhortar a la no violencia. Los Apus regresaron a sus comunidades, indicando que si no había respuesta en ocho días, regresarían en mayor número para tomar medidas más drásticas.",,,Trompeteros,Destitución del Alcalde por incumplimiento de promesas y supuestos malos manejos de bienes y recursos municipales.,gobierno_local,alta,0,gemini-2.5-flash,v1-2026-08-28,d6f5498fd64fba133e6f83ad7840e1f60d7db7d53b05d3d952f1a278ee016df5,gemini,2026-08-28T04:44:24+00:00
5,"Ex trabajadores de la Gerencia Sub Regional de Alto Amazonas y partidarios del partido UNIPOL tomaron el local institucional en la provincia de Alto Amazonas, solicitando la renuncia del Gerente y una auditoría de su gestión. La medida de fuerza se suspendió tras la llegada de autoridades regionales que realizarán la auditoría solicitada.",Gobierno Regional de Loreto – Sede Alto Amazonas,,Alto Amazonas,Solicitan la renuncia del Gerente y la realización de una auditoría de su gestión.,gobierno_local,alta,0,gemini-2.5-flash,v1-2026-08-28,e6edf1094d5a29a6a3216a8ef4c269857498446db3756e652afb145bb940cf8f,gemini,2026-08-28T04:44:24+00:00
